,Date,Airline,Source,Destination,Departure Time,Arrival Time,Total Stops,Duration,Price
0,30-06-2022,GoFirst,BOM,BLR,06:00,07:40,direct,1h 40m,5281
1,30-06-2022,Vistara,BOM,BLR,16:30,18:15,direct,1h 45m,4843
2,30-06-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,4518
3,30-06-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,4843
4,01-07-2022,Vistara,BOM,BLR,16:30,18:15,direct,1h 45m,5072
5,01-07-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,5072
6,30-06-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,5188
7,30-06-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,4913
8,30-06-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,5230
9,30-06-2022,GoFirst,BOM,BLR,06:00,07:40,direct,1h 40m,5230
10,30-06-2022,GoFirst,BOM,BLR,15:40,17:25,direct,1h 45m,5230
11,30-06-2022,GoFirst,BOM,BLR,20:10,21:55,direct,1h 45m,5230
12,28-06-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,5983
13,27-06-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,6013
14,29-06-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,6013
15,01-07-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,6608
16,30-06-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,6608
17,30-06-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,6608
18,28-06-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,5983
19,03-07-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,6013
20,27-06-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,6013
21,29-06-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,6013
22,01-07-2022,GoFirst,BOM,BLR,06:45,08:20,direct,1h 35m,6069
23,01-07-2022,GoFirst,BOM,BLR,15:50,17:40,direct,1h 50m,6069
24,28-06-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,6331
25,27-06-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,6331
26,29-06-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,6331
27,02-07-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,6364
28,01-07-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,6608
29,30-06-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,6608
30,30-06-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,6766
31,30-06-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,6766
32,30-06-2022,Vistara,BOM,BLR,07:00,08:50,direct,1h 50m,6766
33,30-06-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,6798
34,01-07-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,6798
35,30-06-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,6798
36,30-06-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,6798
37,30-06-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,6798
38,01-07-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,6818
39,01-07-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,6903
40,30-06-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,6903
41,30-06-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,7083
42,01-07-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,7166
43,01-07-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,7359
44,01-07-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,7359
45,28-06-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,7397
46,27-06-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,7397
47,27-06-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,7397
48,29-06-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,7397
49,29-06-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,7397
50,28-06-2022,Vistara,BOM,BLR,16:30,18:15,direct,1h 45m,7397
51,28-06-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,7397
52,02-07-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,7397
53,02-07-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,7397
54,03-07-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,7714
55,28-06-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,7783
56,28-06-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,7783
57,28-06-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,7783
58,03-07-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,7822
59,03-07-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,7822
60,27-06-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,7822
61,27-06-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,7822
62,02-07-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,7822
63,29-06-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,7822
64,29-06-2022,Air India,BOM,BLR,16:40,18:20,direct,1h 40m,7822
65,30-06-2022,IndiGo,BOM,BLR,22:40,00:10,direct,1h 30m,5230
66,01-07-2022,GoFirst,BOM,BLR,20:45,22:50,direct,2h 05m,5999
67,01-07-2022,IndiGo,BOM,BLR,07:35,09:20,direct,1h 45m,6798
68,01-07-2022,IndiGo,BOM,BLR,07:00,08:45,direct,1h 45m,6798
69,30-06-2022,IndiGo,BOM,BLR,07:35,09:20,direct,1h 45m,6798
70,01-07-2022,AirAsia India,BOM,BLR,13:05,14:45,direct,1h 40m,6894
71,01-07-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,6903
72,01-07-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,6903
73,30-06-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,6903
74,30-06-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,7008
75,27-06-2022,GoFirst,BOM,BLR,06:00,07:40,direct,1h 40m,7059
76,29-06-2022,GoFirst,BOM,BLR,06:00,07:40,direct,1h 40m,7071
77,28-06-2022,GoFirst,BOM,BLR,06:00,07:40,direct,1h 40m,7071
78,27-06-2022,GoFirst,BOM,BLR,15:40,17:25,direct,1h 45m,7071
79,28-06-2022,GoFirst,BOM,BLR,15:40,17:25,direct,1h 45m,7071
80,28-06-2022,GoFirst,BOM,BLR,20:10,21:55,direct,1h 45m,7078
81,27-06-2022,GoFirst,BOM,BLR,20:10,21:55,direct,1h 45m,7078
82,29-06-2022,GoFirst,BOM,BLR,15:40,17:25,direct,1h 45m,7081
83,29-06-2022,GoFirst,BOM,BLR,20:10,21:55,direct,1h 45m,7103
84,01-07-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,7166
85,03-07-2022,Vistara,BOM,BLR,07:00,08:50,direct,1h 50m,7397
86,28-06-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,7649
87,28-06-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,7649
88,28-06-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,7649
89,28-06-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,7649
90,28-06-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,7649
91,28-06-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,7649
92,28-06-2022,IndiGo,BOM,BLR,07:00,08:45,direct,1h 45m,7649
93,27-06-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,7688
94,02-07-2022,IndiGo,BOM,BLR,06:05,07:40,direct,1h 35m,7688
95,29-06-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,7688
96,27-06-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,7688
97,27-06-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,7688
98,27-06-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,7688
99,27-06-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,7688
100,02-07-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,7688
101,02-07-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,7688
102,02-07-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,7688
103,29-06-2022,IndiGo,BOM,BLR,17:10,18:50,direct,1h 40m,7688
104,29-06-2022,IndiGo,BOM,BLR,19:05,20:45,direct,1h 40m,7688
105,29-06-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,7688
106,29-06-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,7688
107,03-07-2022,IndiGo,BOM,BLR,07:35,09:20,direct,1h 45m,7688
108,27-06-2022,IndiGo,BOM,BLR,07:00,08:45,direct,1h 45m,7688
109,02-07-2022,IndiGo,BOM,BLR,07:00,08:45,direct,1h 45m,7688
110,29-06-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,7688
111,29-06-2022,IndiGo,BOM,BLR,07:35,09:20,direct,1h 45m,7688
112,01-07-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,7743
113,02-07-2022,IndiGo,BOM,BLR,11:50,13:20,direct,1h 30m,7800
114,03-07-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,7800
115,27-06-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,7800
116,02-07-2022,IndiGo,BOM,BLR,08:30,10:15,direct,1h 45m,7800
117,27-06-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,7822
118,02-07-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,7822
119,29-06-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,7822
120,02-07-2022,GoFirst,BOM,BLR,06:45,08:20,direct,1h 35m,7870
121,02-07-2022,IndiGo,BOM,BLR,09:55,11:35,direct,1h 40m,7913
122,02-07-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,8081
123,03-07-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,8134
124,28-06-2022,Vistara,BOM,BLR,17:30,19:15,direct,1h 45m,8183
125,03-07-2022,Air India,BOM,BLR,06:10,07:50,direct,1h 40m,8184
126,02-07-2022,Air India,BOM,BLR,09:30,11:10,direct,1h 40m,8184
127,03-07-2022,IndiGo,BOM,BLR,20:30,22:10,direct,1h 40m,8249
128,01-07-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,8308
129,27-06-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,8329
130,28-06-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,8458
131,28-06-2022,Vistara,BOM,BLR,07:00,08:50,direct,1h 50m,8458
132,29-06-2022,Vistara,BOM,BLR,07:00,08:50,direct,1h 50m,8496
133,02-07-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,8501
134,02-07-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,8501
135,02-07-2022,Vistara,BOM,BLR,07:00,08:50,direct,1h 50m,8501
136,29-06-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,8501
137,29-06-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,8662
138,27-06-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,8669
139,03-07-2022,IndiGo,BOM,BLR,14:40,16:15,direct,1h 35m,8698
140,29-06-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,8719
141,28-06-2022,Vistara,BOM,BLR,19:10,20:55,direct,1h 45m,8818
142,02-07-2022,Vistara,BOM,BLR,09:05,10:45,direct,1h 40m,8863
143,27-06-2022,Vistara,BOM,BLR,06:00,07:50,direct,1h 50m,8863
144,03-07-2022,Vistara,BOM,BLR,16:30,18:15,direct,1h 45m,9227
145,03-07-2022,Vistara,BOM,BLR,16:00,17:45,direct,1h 45m,9227
146,30-06-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,4913
147,01-07-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,5219
148,30-06-2022,IndiGo,BOM,BLR,00:10,01:55,direct,1h 45m,5230
149,01-07-2022,GoFirst,BOM,BLR,22:20,00:10,direct,1h 50m,5281
150,28-06-2022,IndiGo,BOM,BLR,22:40,00:10,direct,1h 30m,5983
151,27-06-2022,IndiGo,BOM,BLR,22:40,00:10,direct,1h 30m,6013
152,02-07-2022,IndiGo,BOM,BLR,22:40,00:10,direct,1h 30m,6013
153,29-06-2022,IndiGo,BOM,BLR,22:40,00:10,direct,1h 30m,6013
154,03-07-2022,IndiGo,BOM,BLR,00:10,01:55,direct,1h 45m,6013
155,02-07-2022,IndiGo,BOM,BLR,00:10,01:55,direct,1h 45m,6013
156,01-07-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,6298
157,27-06-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,6614
158,27-06-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,6614
159,28-06-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,6614
160,28-06-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,6614
161,29-06-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,6642
162,29-06-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,6642
163,02-07-2022,AirAsia India,BOM,BLR,21:20,23:10,direct,1h 50m,6653
164,02-07-2022,AirAsia India,BOM,BLR,22:00,23:50,direct,1h 50m,6653
165,30-06-2022,Vistara,BOM,BLR,21:30,23:10,direct,1h 40m,6766
166,03-07-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,7753
167,30-06-2022,GoFirst,DEL,BLR,20:30,23:20,direct,2h 50m,6500
168,30-06-2022,GoFirst,DEL,BLR,05:50,08:30,direct,2h 40m,6500
169,27-06-2022,GoFirst,DEL,BLR,20:30,23:20,direct,2h 50m,6500
170,02-07-2022,AirAsia India,DEL,BLR,09:35,12:25,direct,2h 50m,7368
171,01-07-2022,AirAsia India,DEL,BLR,09:35,12:25,direct,2h 50m,7368
172,03-07-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,7753
173,02-07-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,7753
174,30-06-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,7753
175,01-07-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,7770
176,30-06-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,7770
177,03-07-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,7875
178,01-07-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,7875
179,30-06-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,7875
180,27-06-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,8528
181,01-07-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,8930
182,01-07-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,8930
183,30-06-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,8930
184,30-06-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,8930
185,30-06-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9034
186,30-06-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,9034
187,30-06-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,9034
188,30-06-2022,Vistara,DEL,BLR,09:05,11:50,direct,2h 45m,9034
189,30-06-2022,Vistara,DEL,BLR,11:45,14:30,direct,2h 45m,9034
190,27-06-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,9034
191,30-06-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,9034
192,27-06-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9339
193,30-06-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,9339
194,02-07-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9458
195,29-06-2022,Vistara,DEL,BLR,14:15,16:50,direct,2h 35m,9719
196,28-06-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9719
197,29-06-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9719
198,03-07-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,7753
199,02-07-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,7753
200,01-07-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,7753
201,30-06-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,7753
202,30-06-2022,AirAsia India,DEL,BLR,09:35,12:25,direct,2h 50m,7770
203,02-07-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,7770
204,30-06-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,7770
205,02-07-2022,GoFirst,DEL,BLR,20:30,23:25,direct,2h 55m,7806
206,01-07-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,7875
207,01-07-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,7875
208,27-06-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,7881
209,30-06-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,7881
210,27-06-2022,AirAsia India,DEL,BLR,09:35,12:25,direct,2h 50m,7977
211,03-07-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,8018
212,03-07-2022,GoFirst,DEL,BLR,20:30,23:25,direct,2h 55m,8180
213,01-07-2022,GoFirst,DEL,BLR,20:30,23:25,direct,2h 55m,8180
214,01-07-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,8283
215,27-06-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,8442
216,27-06-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,8442
217,28-06-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,8545
218,29-06-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,8545
219,28-06-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,8545
220,29-06-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,8545
221,28-06-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,8545
222,29-06-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,8545
223,30-06-2022,Air India,DEL,BLR,16:45,20:15,direct,3h 30m,8930
224,27-06-2022,Air India,DEL,BLR,16:45,20:15,direct,3h 30m,8930
225,01-07-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,9042
226,03-07-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,9058
227,02-07-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,9119
228,30-06-2022,IndiGo,DEL,BLR,13:00,15:35,direct,2h 35m,9119
229,27-06-2022,IndiGo,DEL,BLR,06:00,08:35,direct,2h 35m,9119
230,01-07-2022,IndiGo,DEL,BLR,09:15,11:55,direct,2h 40m,9119
231,01-07-2022,IndiGo,DEL,BLR,08:20,11:00,direct,2h 40m,9119
232,30-06-2022,IndiGo,DEL,BLR,09:15,11:55,direct,2h 40m,9119
233,30-06-2022,IndiGo,DEL,BLR,08:20,11:00,direct,2h 40m,9119
234,27-06-2022,IndiGo,DEL,BLR,09:15,11:55,direct,2h 40m,9119
235,02-07-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9119
236,30-06-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9119
237,30-06-2022,IndiGo,DEL,BLR,11:30,14:15,direct,2h 45m,9119
238,27-06-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9119
239,03-07-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,9119
240,02-07-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,9119
241,30-06-2022,IndiGo,DEL,BLR,20:10,23:00,direct,2h 50m,9119
242,02-07-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,9318
243,03-07-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,9328
244,02-07-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,9328
245,29-06-2022,AirAsia India,DEL,BLR,08:10,10:40,direct,2h 30m,9377
246,02-07-2022,IndiGo,DEL,BLR,08:20,11:00,direct,2h 40m,9382
247,01-07-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9382
248,29-06-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,9451
249,02-07-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,9458
250,27-06-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,9665
251,30-06-2022,IndiGo,DEL,BLR,17:25,19:55,direct,2h 30m,9697
252,27-06-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,9719
253,28-06-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,9719
254,28-06-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,9719
255,29-06-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,9719
256,29-06-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,9719
257,28-06-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,9719
258,27-06-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,9742
259,28-06-2022,IndiGo,DEL,BLR,17:25,19:55,direct,2h 30m,9823
260,01-07-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,9825
261,01-07-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,9825
262,02-07-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,9825
263,03-07-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,9825
264,01-07-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,9825
265,02-07-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,9825
266,01-07-2022,Air India,DEL,BLR,17:15,20:15,direct,3h 00m,9875
267,28-06-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,9899
268,28-06-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,9899
269,29-06-2022,Air India,DEL,BLR,06:10,08:55,direct,2h 45m,9899
270,29-06-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,9899
271,29-06-2022,Air India,DEL,BLR,13:30,16:15,direct,2h 45m,9899
272,30-06-2022,Vistara,DEL,BLR,14:15,16:50,direct,2h 35m,10247
273,30-06-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,10247
274,02-07-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,10260
275,03-07-2022,Vistara,DEL,BLR,20:40,23:20,direct,2h 40m,10350
276,01-07-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,10350
277,02-07-2022,Vistara,DEL,BLR,09:05,11:50,direct,2h 45m,10350
278,01-07-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,10350
279,03-07-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,10350
280,01-07-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,10350
281,01-07-2022,Vistara,DEL,BLR,14:15,17:05,direct,2h 50m,10350
282,02-07-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,10383
283,27-06-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,10400
284,02-07-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,9119
285,30-06-2022,IndiGo,DEL,BLR,15:20,18:15,direct,2h 55m,9119
286,27-06-2022,IndiGo,DEL,BLR,06:55,09:50,direct,2h 55m,9119
287,27-06-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,9219
288,01-07-2022,IndiGo,DEL,BLR,11:30,14:15,direct,2h 45m,9697
289,28-06-2022,IndiGo,DEL,BLR,13:00,15:35,direct,2h 35m,9823
290,29-06-2022,IndiGo,DEL,BLR,13:00,15:35,direct,2h 35m,9823
291,28-06-2022,IndiGo,DEL,BLR,09:15,11:55,direct,2h 40m,9823
292,28-06-2022,IndiGo,DEL,BLR,08:20,11:00,direct,2h 40m,9823
293,29-06-2022,IndiGo,DEL,BLR,09:15,11:55,direct,2h 40m,9823
294,29-06-2022,IndiGo,DEL,BLR,08:20,11:00,direct,2h 40m,9823
295,28-06-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9823
296,28-06-2022,IndiGo,DEL,BLR,11:30,14:15,direct,2h 45m,9823
297,29-06-2022,IndiGo,DEL,BLR,11:30,14:15,direct,2h 45m,9823
298,29-06-2022,IndiGo,DEL,BLR,18:30,21:15,direct,2h 45m,9823
299,28-06-2022,IndiGo,DEL,BLR,15:20,18:15,direct,2h 55m,9823
300,29-06-2022,IndiGo,DEL,BLR,15:20,18:15,direct,2h 55m,9823
301,29-06-2022,SpiceJet,DEL,BLR,06:05,08:55,direct,2h 50m,10090
302,29-06-2022,AirAsia India,DEL,BLR,09:35,12:25,direct,2h 50m,10106
303,29-06-2022,AirAsia India,DEL,BLR,18:45,21:40,direct,2h 55m,10155
304,29-06-2022,GoFirst,DEL,BLR,20:30,23:20,direct,2h 50m,10529
305,29-06-2022,Air India,DEL,BLR,17:15,20:15,direct,3h 00m,10590
306,27-06-2022,Vistara,DEL,BLR,06:15,09:00,direct,2h 45m,10751
307,28-06-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,10893
308,29-06-2022,Vistara,DEL,BLR,19:50,22:40,direct,2h 50m,10893
309,28-06-2022,SpiceJet,DEL,BLR,20:00,22:30,direct,2h 30m,10937
310,03-07-2022,Air India,DEL,BLR,09:45,12:30,direct,2h 45m,10984
311,28-06-2022,Vistara,DEL,BLR,08:05,10:50,direct,2h 45m,11238
312,28-06-2022,Vistara,DEL,BLR,09:05,11:50,direct,2h 45m,11238
313,29-06-2022,Vistara,DEL,BLR,09:05,11:50,direct,2h 45m,11238
314,29-06-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,11238
315,29-06-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,11238
316,28-06-2022,Air India,DEL,BLR,17:15,20:15,direct,3h 00m,11367
317,02-07-2022,Vistara,DEL,BLR,14:15,17:05,direct,2h 50m,11610
318,03-07-2022,Vistara,DEL,BLR,16:05,18:50,direct,2h 45m,11616
319,03-07-2022,Vistara,DEL,BLR,17:35,20:25,direct,2h 50m,11616
320,28-06-2022,Vistara,DEL,BLR,14:15,16:50,direct,2h 35m,12203
321,27-06-2022,GoFirst,DEL,BLR,05:50,08:30,direct,2h 40m,6500
322,02-07-2022,GoFirst,DEL,BLR,05:50,08:35,direct,2h 45m,6500
323,27-06-2022,AirAsia India,DEL,BLR,21:00,23:50,direct,2h 50m,6918
324,03-07-2022,AirAsia India,DEL,BLR,21:40,00:30,direct,2h 50m,7770
325,02-07-2022,AirAsia India,DEL,BLR,21:40,00:30,direct,2h 50m,7770
326,01-07-2022,AirAsia India,DEL,BLR,21:40,00:30,direct,2h 50m,7770
